ANTI_EMIS_MESES|IM_VENTA_SOL|MARCA|NOMBRE_CORTO|Nombre_territorio|FLAG_LIMA_PROVINCIA|REGION|SUELDO_ESTIMADO|EDAD|SEXO|STATUS_BBVA|ANTIGUEDAD_MES|FLAG_CLIENTE_CORPORATIVO_BBVA|SEGMENTO_LOCAL|FLAG_SS
2|12000|Visa|SIGNATURE|T.NORTE SUR CHICO|1|LIMA NORTE|5037|32|M|A|73|1|CLASICO|
2|1800|Visa|CLASICA|T.CENTRO|0|NORTE|1953.75|39|M|A|87|1|CLASICO|
2|1200|Visa|CLASICA|T.CENTRO|0|NORTE|1800|38|M|A|2|1|CLASICO|
2|700|Visa|CLASICA|T.NORTE|0|NORTE|1877|26|M|A|39|1|CLASICO|
2|1000|Visa|CLASICA|T.NORTE SUR CHICO||||||A|11|1|INCLUSION FINANCIERA  |
2|3100|Visa|ORO|T.NORTE SUR CHICO|0|NORTE|568|66|F|A|61|1|CLASICO|
2|1000|Visa|CLASICA|T.NORTE SUR CHICO|0|NORTE|2654.8899999999999|45|M|A|217|1|CLASICO|
2|6000|Visa|ORO LIFEMILES|T.SURCO LA MOLINA|1|LIMA MODERNA|525|44|F|A|76|1|CLASICO|
2|7500|Visa|PLATINUM LIFEMILES|T.SURCO LA MOLINA|0|NORTE|2111|39|M|||0||
2|800|Visa|ARCANGEL|T.SURCO LA MOLINA|1|LIMA ESTE|2157.75|68|M|A|27|1|PNN 2 ALTO VALOR|
2|6900|Visa|PLATINUM LIFEMILES|T.SURCO LA MOLINA|1|LIMA ESTE|1260|37|F|A|118|1|CLASICO|
2|1700|Visa|CLASICA|T.SUR|0|SIERRA CENTRAL|1458.375|45|F|A|2|1|CLASICO|
2|2000|Visa|ORO|T.SUR|0|SIERRA CENTRAL|2600.8800000000001|44|M|A|15|1|PNN 0  |
2|700|Visa|CLASICA|T.CENTRO|0|NORTE|1867.78|67|M|A|73|1|CLASICO|
2|800|Visa|CLASICA|T.LIMA SUR|1|LIMA SUR|4002.3800000000001|40|M|A|98|1|CLASICO|
2|9200|Visa|PLATINUM LIFEMILES|T.NORTE SUR CHICO|0|SUR|2693.75|38|M|A|22|1|CLASICO|
2|5000|Visa|PLATINUM LIFEMILES|T.LIMA CENTRO|1|LIMA ESTE|1057|21|M|A|8|1|INCLUSION FINANCIERA  |
2|4000|Visa|ORO LIFEMILES|T.NOR ORIENTE|0|SIERRA CENTRAL|3012.75|49|M|A|243|1|CLASICO|
2|8300|Visa|PLATINUM|T.NOR ORIENTE|0|NORTE|1319.375|39|M|A|40|1|INCLUSION FINANCIERA  |
2|5600|Visa|PLATINUM LIFEMILES|T.CENTRO|0|NORTE|1405.3299999999999|24|M|A|27|1|CLASICO|
2|4200|Visa|ARCANGEL|T.NORTE||||||A|175|1|INCLUSION FINANCIERA  |
2|7100|Visa|PLATINUM LIFEMILES|T.NORTE|0|NORTE|2138.125|27|F|A|63|1|CLASICO|
2|700|Visa|CLASICA|T.NORTE|0|NORTE|770|58|M|A|9|1|INCLUSION FINANCIERA  |
2|13000|Visa|SIGNATURE LIFEMILES|T.NORTE|0|NORTE|1208|35|F|A|99|1|CLASICO|
2|4000|Visa|ORO|T.NORTE|0|NORTE|2894.2199999999998|32|F|A|18|1|CLASICO|
2|6500|Visa|PLATINUM|T.NORTE|0|NORTE|1684.5|33|M|I|65|1|CLASICO|
2|5400|Visa|PLATINUM LIFEMILES|T.NORTE|0|NORTE|1098.75|39|M|A|100|1|CLASICO|1
2|6800|Visa|PLATINUM LIFEMILES|T.NORTE|0|NORTE|2031.6300000000001|24|M|A|11|1|INCLUSION FINANCIERA  |
2|4000|Visa|ORO|T.CALLAO SAN MIGUEL|1|LIMA PROVINCIA|3526|58|M|A|6|1|CLASICO|
2|700|Visa|CLASICA|T.SURCO LA MOLINA|1|LIMA ESTE|866.875|22|M|A|27|1|CLASICO|
2|1700|Visa|CLASICA|T.SURCO LA MOLINA|1|LIMA ESTE|1123.78|50|M|A|72|1|CLASICO|
2|800|Visa|ARCANGEL|T.SURCO LA MOLINA|1|LIMA ESTE|1479|59|F|A|103|1|CLASICO|
2|12000|Visa|SIGNATURE LIFEMILES|T.SUR|0|SIERRA CENTRAL|3430|48|M|A|234|1|CLASICO|1
2|12000|Visa|SIGNATURE LIFEMILES|T.SUR|0|SIERRA CENTRAL|3822.3299999999999|36|M|A|125|1|CLASICO|
2|700|Visa|CLASICA|T.SUR|0|SIERRA CENTRAL|1228.125|26|M|A|2|1|CLASICO|
2|1000|Visa|CLASICA|T.SUR|0|SIERRA CENTRAL|2520|34|M|A|3|1|CLASICO|
2|5000|Visa|ORO LIFEMILES|T.NORTE SUR CHICO|0|SUR|2646.2199999999998|46|F|A|204|1|CLASICO|
2|5200|Visa|ARCANGEL|T.SUR|0|SIERRA CENTRAL|3388|42|M|A|8|1|INCLUSION FINANCIERA  |
2|1000|Visa|CLASICA|T.SUR|0|SIERRA CENTRAL|2156.6700000000001|26|M|A|54|1|CLASICO|1
2|40500|Visa|SIGNATURE LIFEMILES|T.CENTRO|0|CENTRO|7333.3299999999999|65|F|A|277|1|VIP|
2|9800|Visa|PLATINUM|T.CENTRO|0|CENTRO|1692.5|48|F|A|8|1|INCLUSION FINANCIERA  |
2|29500|Visa|SIGNATURE|T.CENTRO|0|CENTRO|5136|60|F|A|281|1|VIP|
2|6600|Visa|PLATINUM|T.CENTRO|0|CENTRO|1750|38|F|A|58|1|CLASICO|
2|30000|Visa|SIGNATURE LIFEMILES|T.CENTRO|0|CENTRO|4547.6700000000001|58|F|A|282|1|VIP|
2|2000|Visa|ORO|T.CENTRO|0|CENTRO|980|39|F|A|3|1|CLASICO|
2|7000|Visa|PLATINUM LIFEMILES|T.NOR ORIENTE|0|ORIENTE|870|35|F|A|95|1|CLASICO|
2|1000|Visa|CLASICA|T.NOR ORIENTE|0|ORIENTE|409|50|M| |1|0|CLASICO|
2|6000|Visa|PLATINUM|T.NOR ORIENTE|0|ORIENTE|1521.5|55|M|A|20|1|CLASICO|
2|7600|Visa|ORO LIFEMILES|T.NOR ORIENTE|0|ORIENTE|801|43|M|A|1|1|CLASICO|
2|4100|Visa|ORO LIFEMILES|T.NOR ORIENTE|0|ORIENTE|1573.5|33|F|||0||
2|2500|Visa|ARCANGEL|T.NOR ORIENTE|0|ORIENTE|2846.4000000000001|47|M|A|195|1|INCLUSION FINANCIERA  |
2|1000|Visa|CLASICA|T.LINCE|0|ORIENTE|2450.5599999999999|28|F|A|20|1|CLASICO|
2|20000|Visa|SIGNATURE|T.MIRAFLORES S.BORJA||||||A|2|1|CLASICO|
2|16000|Visa|SIGNATURE|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|4673|31|M|C|53|0|CLASICO|
2|48500|Visa|SIGNATURE LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|4900|35|M|A|148|1|CLASICO|
2|3000|Visa|ARCANGEL|T.LINCE|1|CALLAO|3337|33|F|A|110|1|CLASICO|
2|12000|Visa|SIGNATURE LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA SUR|2133.8899999999999|33|M|A|77|1|CLASICO|
2|20000|Visa|SIGNATURE LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA NORTE|5390|48|F|||0||
2|2000|Visa|ORO LIFEMILES|T.LINCE|1|LIMA PROVINCIA|4210.6700000000001|34|M|A|47|1|CLASICO|
2|30000|Visa|SIGNATURE LIFEMILES|T.MIRAFLORES S.BORJA|||12670.67|44|M|||0||
2|1400|Visa|CLASICA|T.CENTRO|0|NORTE|1065.5|26|M|A|5|1|INCLUSION FINANCIERA  |
2|6700|Visa|PLATINUM LIFEMILES|T.CENTRO|0|CENTRO|1495.125|45|F|C|81|0|CLASICO|
2|20000|Visa|SIGNATURE LIFEMILES|T.CENTRO|0|CENTRO|10900.110000000001|35|F|A|134|1|CLASICO|
2|2000|Visa|CLASICA|T.CENTRO|0|CENTRO|2137.5999999999999|55|M|A|52|1|CLASICO|
2|47000|Visa|SIGNATURE LIFEMILES|T.CENTRO|0|CENTRO|2414.5|54|M|A|244|1|VIP|
2|2000|Visa|ORO|T.CENTRO|0|CENTRO|3164|46|M|A|247|1|CLASICO|
2|2700|Visa|ORO LIFEMILES|T.CENTRO|0|CENTRO|2379.375|44|M|I|33|1|PNN 0  |
2|8000|Visa|ORO|T.CENTRO|0|CENTRO|899|52|F|A|30|1|CLASICO|
2|1000|Visa|CLASICA|T.CENTRO|0|CENTRO|3385.7800000000002|38|M|A|181|1|CLASICO|
2|700|Visa|CLASICA|T.CENTRO|0|CENTRO|2096.6300000000001|41|M|A|189|1|CLASICO|
2|7600|Visa|PLATINUM|T.CENTRO|0|NORTE|1536|29|M|A|47|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.CENTRO|0|CENTRO|4617|31|M|A|46|1|PNN 0  |
2|6600|Visa|PLATINUM|T.NORTE SUR CHICO|0|SUR|1324|37|M|A|4|1|CLASICO|
2|1300|Visa|CLASICA|T.NORTE SUR CHICO|0|SUR|1159.5599999999999|64|M|A|41|1|CLASICO|
2|10700|Visa|PLATINUM|T.NORTE SUR CHICO|0|SUR|2224|30|M|A|89|1|INCLUSION FINANCIERA  |
2|6900|Visa|PLATINUM|T.NORTE SUR CHICO|0|SUR|1620.22|51|M|A|135|1|CLASICO|
2|12000|Visa|SIGNATURE|T.LIMA CENTRO|1|LIMA ESTE|2463.4499999999998|48|F|A|155|1|VIP|
2|12000|Visa|SIGNATURE LIFEMILES|T.NORTE|0|NORTE|8336.8899999999994|64|M|A|247|1|VIP|
2|2000|Visa|ORO|T.NORTE|0|NORTE|770|28|M|A|120|1|CLASICO|
2|1200|Visa|CLASICA|T.NORTE|0|NORTE|1851.875|26|M|A|79|1|CLASICO|
2|700|Visa|CLASICA|T.NORTE|0|NORTE|2958|32|M|A|50|1|CLASICO|
2|700|MasterCard|MC CLASICA|T.NORTE|0|NORTE|2162.5999999999999|27|M|A|55|1|CLASICO|
2|800|Visa|CLASICA|T.NORTE|0|NORTE|1860.375|54|F|A|185|1|CLASICO|
2|1000|Visa|CLASICA|T.NORTE|0|NORTE||70|F|A|131|1|INCLUSION FINANCIERA  |
2|1000|Visa|ARCANGEL|T.CALLAO SAN MIGUEL||||||A|8|1|INCLUSION FINANCIERA  |
2|8200|Visa|PLATINUM LIFEMILES|T.LIMA CENTRO|1|LIMA SUR|1581.25|31|F|A|13|1|CLASICO|
2|1000|Visa|ARCANGEL|T.CALLAO SAN MIGUEL|1|CALLAO|1535.5599999999999|45|F|A|66|1|CLASICO|
2|2000|Visa|CLASICA|T.NORTE SUR CHICO|0|NORTE|1622.3800000000001|34|F|A|69|1|CLASICO|
2|11000|Visa|PLATINUM|T.LIMA RESIDENCIAL|1|LIMA MODERNA|2692.375|52|F|A|237|1|CLASICO|
2|700|Visa|ARCANGEL|T.LIMA RESIDENCIAL|1|LIMA MODERNA|530.33000000000004|21|F|A|138|1|INCLUSION FINANCIERA  |
2|12000|Visa|SIGNATURE LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|8050|31|M|A|55|1|VIP|
2|1000|Visa|CLASICA|T.MIRAFLORES S.BORJA|1|LIMA CENTRO|1678|40|F|A|239|1|CLASICO|
2|6100|Visa|PLATINUM LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA CENTRO|803|29|M|||0||
2|7800|Visa|PLATINUM LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA NORTE|2550|45|M|A|137|1|CLASICO|
2|5300|Visa|PLATINUM LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA NORTE|525|31|M|A|112|1|CLASICO|
2|13500|Visa|SIGNATURE LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA MODERNA|2801.5|63|F|A|42|1|INCLUSION FINANCIERA  |
2|14000|Visa|SIGNATURE LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA MODERNA|314.67000000000002|75|F|A|237|1|CLASICO|
2|6700|Visa|PLATINUM|T.MIRAFLORES S.BORJA|0|SUR|1203.75|37|F|A|68|1|CLASICO|
2|3200|Visa|ORO LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|3585|43|F|A|157|1|CLASICO|
2|9000|Visa|PLATINUM|T.LINCE|1|LIMA NORTE|2005.6700000000001|32|M|A|147|1|CLASICO|
2|6200|Visa|PLATINUM LIFEMILES|T.LIMA SUR|1|LIMA MODERNA|3738.3299999999999|28|M|A|31|1|CLASICO|
2|900|Visa|CLASICA|T.LIMA SUR|1|LIMA SUR|1238|28|M|A|41|1|CLASICO|
2|7800|Visa|PLATINUM LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA NORTE|1409|33|M|||0||
2|1500|Visa|CLASICA|T.LINCE|1|LIMA SUR|3150|41|F|||0||
2|21000|Visa|CLASICA|T.LINCE|1|LIMA MODERNA|5723.1099999999997|50|M|A|233|1|CLASICO|
2|10000|Visa|PLATINUM LIFEMILES|T.LINCE|1|LIMA MODERNA|3632|56|M|A|209|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.CENTRO|0|CENTRO|1406.6700000000001|31|M|A|68|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.CENTRO|0|CENTRO|1070.5|45|F|A|1|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.CENTRO|0|CENTRO|1201|29|M|A|99|1|CLASICO|
2|3000|Visa|ORO LIFEMILES|T.CENTRO|0|CENTRO|1621|32|M|A|57|1|CLASICO|
2|3000|Visa|ORO LIFEMILES|T.CENTRO|0|CENTRO|956|29|M|A|62|1|INCLUSION FINANCIERA  |
2|1100|Visa|ARCANGEL|T.CENTRO|0|CENTRO|1216.5699999999999|26|M|A|7|1|INCLUSION FINANCIERA  |
2|14000|Visa|PLATINUM LIFEMILES|T.CENTRO|0|CENTRO|202|34|M|A|156|1|CLASICO|
2|8800|Visa|PLATINUM LIFEMILES|T.CENTRO|1|CALLAO|2306|26|M|A|49|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.CENTRO|0|CENTRO|1450|32|F|A|5|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.CENTRO|0|CENTRO|1656|36|M|A|45|1|CLASICO|
2|20000|Visa|SIGNATURE LIFEMILES|T.LIMA RESIDENCIAL|0|NORTE|3327|55|F|A|98|1|VIP|
2|7800|Visa|PLATINUM LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA SUR|1573.78|34|F|A|112|1|CLASICO|
2|6700|Visa|PLATINUM LIFEMILES|T.LIMA RESIDENCIAL|0|NORTE|1663.6700000000001|28|F|A|33|1|CLASICO|
2|1300|Visa|CLASICA|T.LIMA RESIDENCIAL|1|LIMA NORTE|2814.5|30|M|A|71|1|CLASICO|
2|6400|Visa|PLATINUM|T.LIMA RESIDENCIAL|1|LIMA NORTE|2012.75|29|F|A|11|1|INCLUSION FINANCIERA  |
2|8200|Visa|PLATINUM LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA NORTE|1873|38|F|||0||
2|5600|Visa|PLATINUM LIFEMILES|T.LIMA RESIDENCIAL|0|ORIENTE|1217.6700000000001|31|M|A|12|1|INCLUSION FINANCIERA  |
2|10100|Visa|PLATINUM|DIR.RED MASIVA|1|LIMA SUR|3011|33|F|A|81|1|CLASICO|
2|5700|Visa|PLATINUM|DIR.RED MASIVA|1|LIMA MODERNA|1982|39|F|A|111|1|CLASICO|
2|1100|Visa|ARCANGEL|DIR.RED MASIVA|1|LIMA ESTE|1419.5999999999999|30|M|A|121|1|CLASICO|
2|1000|Visa|ARCANGEL|T.NOR ORIENTE|0|ORIENTE|1843.6700000000001|30|M|A|4|1|INCLUSION FINANCIERA  |
2|1500|Visa|CLASICA|T.NOR ORIENTE|0|ORIENTE|1680.75|63|M|A|160|1|INCLUSION FINANCIERA  |
2|700|Visa|CLASICA|T.NOR ORIENTE|0|ORIENTE|589|37|M|A|49|1|CLASICO|
2|1000|Visa|CLASICA|T.NOR ORIENTE|0|ORIENTE|1192.8900000000001|27|F|A|20|1|CLASICO|
2|1000|Visa|CLASICA|T.NOR ORIENTE|0|ORIENTE|589|40|F|A|19|1|CLASICO|
2|700|Visa|CLASICA|T.NOR ORIENTE|0|ORIENTE|1077.5599999999999|60|M|A|107|1|CLASICO|
2|2000|Visa|ORO|T.NOR ORIENTE|0|SUR|1149.75|34|M|A|25|1|INCLUSION FINANCIERA  |
2|700|Visa|CLASICA|T.NOR ORIENTE|0|ORIENTE|464|27|F|A|63|1|CLASICO|
2|7700|Visa|PLATINUM LIFEMILES|T.NOR ORIENTE|0|ORIENTE|2393.5599999999999|28|M|A|63|1|CLASICO|
2|10000|Visa|PLATINUM LIFEMILES|T.LINCE|1|LIMA MODERNA|1803|28|F|A|55|1|CLASICO|
2|15000|Visa|SIGNATURE LIFEMILES|T.SURCO LA MOLINA|1|LIMA MODERNA||52|F|A|254|1|INCLUSION FINANCIERA  |
2|30000|Visa|SIGNATURE LIFEMILES|T.SURCO LA MOLINA|1|LIMA MODERNA|19285|44|F|A|3|1|VIP|
2|14400|Visa|SIGNATURE LIFEMILES|T.SURCO LA MOLINA|1|LIMA ESTE|1750|46|M|C|209|0|CLASICO|
2|12000|Visa|SIGNATURE LIFEMILES|T.SURCO LA MOLINA|1|LIMA MODERNA|2322.8899999999999|28|F|A|49|1|CLASICO|
2|1400|Visa|CLASICA|T.LIMA CENTRO|1|LIMA NORTE|1688.625|40|M|||0||
2|700|Visa|CLASICA|T.LIMA CENTRO|1|LIMA ESTE|1774.5|31|F|A|60|1|CLASICO|
2|5400|Visa|PLATINUM|DIR.RED MASIVA|1|LIMA SUR|2512|40|F|A|182|1|CLASICO|
2|2700|Visa|ARCANGEL|T.SURCO LA MOLINA|1|LIMA ESTE|2576.75|42|M|A|180|1|CLASICO|
2|8600|Visa|PLATINUM LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA CENTRO|2646.375|34|F|A|82|1|CLASICO|
2|1700|Visa|CLASICA|T.LIMA SUR|1|LIMA SUR|1762.5|24|F|A|79|1|CLASICO|
2|3000|Visa|ARCANGEL|T.CALLAO SAN MIGUEL|||1753.1099999999999|67|F|A|9|1|PNN 0  |
2|4000|Visa|ORO LIFEMILES|T.CALLAO SAN MIGUEL|1|CALLAO|1113|34|F|A|1|1|INCLUSION FINANCIERA  |
2|8000|Visa|PLATINUM|T.LIMA CENTRO|1|LIMA ESTE|1094.3299999999999|40|M|A|182|1|CLASICO|
2|12000|Visa|SIGNATURE LIFEMILES|T.LIMA CENTRO|1|LIMA ESTE|5422.3299999999999|45|F|A|221|1|CLASICO|
2|700|Visa|CLASICA|T.LIMA RESIDENCIAL|1|LIMA NORTE|1119.1099999999999|24|M|A|43|1|INCLUSION FINANCIERA  |
2|12000|Visa|SIGNATURE LIFEMILES|T.NORTE|0|NORTE|675|60|F|A|230|1|CLASICO|
2|5000|Visa|PLATINUM|T.CALLAO SAN MIGUEL|1|LIMA MODERNA|1953.6700000000001|24|M|A|44|1|CLASICO|
2|5500|Visa|PLATINUM|T.LIMA RESIDENCIAL|1|LIMA MODERNA|2825.125|35|M|||0||
2|3000|Visa|ORO LIFEMILES|T.LIMA RESIDENCIAL|1|LIMA NORTE|3091.5|39|M|A|71|1|CLASICO|
2|5000|Visa|PLATINUM LIFEMILES|T.LIMA RESIDENCIAL|1|CALLAO|3521.1100000000001|39|M|A|89|1|CLASICO|
2|1000|Visa|CLASICA|T.LIMA RESIDENCIAL|1|LIMA NORTE|1748|32|F|A|13|1|CLASICO|
2|13000|Visa|SIGNATURE|DIR.RED MASIVA|1|LIMA ESTE|758|43|M|A|225|1|CLASICO|
2|7500|Visa|PLATINUM|DIR.RED MASIVA|0|ORIENTE|714|51|M|A|108|1|CLASICO|
2|7500|Visa|PLATINUM|DIR.RED MASIVA|1|LIMA MODERNA|1894.25|29|F|A|108|1|CLASICO|
2|3300|Visa|ORO LIFEMILES|DIR.RED MASIVA|1|LIMA NORTE|480|35|M|A|111|1|CLASICO|
2|4400|Visa|ORO LIFEMILES|DIR.RED MASIVA|0|NORTE|3090|34|M|A|29|1|CLASICO|1
2|11000|Visa|PLATINUM|DIR.RED MASIVA|1|LIMA NORTE|630|27|M|A|72|1|CLASICO|
2|2100|Visa|ARCANGEL|DIR.RED MASIVA|0|CENTRO|389|25|M|A|5|1|INCLUSION FINANCIERA  |
2|8600|Visa|PLATINUM|DIR.RED MASIVA|1|LIMA MODERNA|1338|59|M|||0||
2|1000|Visa|ARCANGEL|DIR.RED MASIVA|1|CALLAO|1000|23|F|A|8|1|INCLUSION FINANCIERA  |
2|1300|Visa|CLASICA|DIR.RED MASIVA|1|LIMA MODERNA|32|27|M|A|84|1|INCLUSION FINANCIERA  |1
2|13000|Visa|SIGNATURE LIFEMILES|DIR.RED MASIVA|1|LIMA CENTRO|2551|44|F|A|125|1|CLASICO|
2|6600|Visa|PLATINUM|DIR.RED MASIVA|1|LIMA MODERNA|1777.375|33|F|A|43|1|INCLUSION FINANCIERA  |
2|12500|Visa|SIGNATURE LIFEMILES|DIR.RED MASIVA|1|LIMA SUR|536|62|M|A|204|1|CLASICO|
2|6700|Visa|PLATINUM LIFEMILES|DIR.RED MASIVA|0|NORTE|578|42|F|A|172|1|CLASICO|
2|7600|Visa|PLATINUM|DIR.RED MASIVA|0|NORTE|967.75|26|M|A|26|1|INCLUSION FINANCIERA  |
2|7600|Visa|PLATINUM LIFEMILES|DIR.RED MASIVA|0|SUR|735|57|F|A|311|1|CLASICO|
2|22500|Visa|SIGNATURE LIFEMILES|DIR.RED MASIVA|1|LIMA ESTE|5102.6700000000001|30|F|A|24|1|CLASICO|
2|4100|Visa|ORO|DIR.RED MASIVA|1|LIMA PROVINCIA|619|45|M|A|81|1|INCLUSION FINANCIERA  |
2|4300|Visa|ORO|DIR.RED MASIVA|1|LIMA SUR|1767.8599999999999|41|M|A|80|1|CLASICO|
2|6000|Visa|PLATINUM|DIR.RED MASIVA|1|LIMA MODERNA|1853.25|45|M|A|1|1|INCLUSION FINANCIERA  |
2|7100|Visa|PLATINUM|DIR.RED MASIVA|0|NORTE|1690.1099999999999|25|M|A|16|1|INCLUSION FINANCIERA  |
2|6300|Visa|PLATINUM|DIR.RED MASIVA|1|CALLAO|1299.22|26|F|A|37|1|CLASICO|
2|3400|Visa|ORO|DIR.RED MASIVA|1|LIMA MODERNA|1683.3299999999999|22|F|A|25|1|CLASICO|
2|7700|Visa|PLATINUM|DIR.RED MASIVA|0|ORIENTE|1468.75|27|F|A|54|1|INCLUSION FINANCIERA  |
2|9500|Visa|PLATINUM|DIR.RED MASIVA|0|CENTRO|2400|35|M|A|25|1|CLASICO|
2|5400|Visa|PLATINUM LIFEMILES|DIR.RED MASIVA||||||A|13|1|INCLUSION FINANCIERA  |
2|16000|Visa|SIGNATURE|DIR.RED MASIVA|0|ORIENTE|525|32|F|A|15|1|CLASICO|
2|1000|Visa|CLASICA|DIR.RED MASIVA|1|LIMA SUR|2149.125|46|M|||0||
2|9600|Visa|PLATINUM|DIR.RED MASIVA|1|LIMA NORTE|2057.1100000000001|21|M|A|22|1|CLASICO|
2|5700|Visa|PLATINUM|DIR.RED MASIVA|1|LIMA MODERNA|2301|27|M|I|61|1|CLASICO|
2|21000|Visa|SIGNATURE|T.LIMA RESIDENCIAL|1|LIMA MODERNA|11200|28|F|A|50|1|VIP|
2|2|Visa|CLASICA|T.LIMA RESIDENCIAL|1|LIMA SUR||20|F|A|128|1|CLASICO|
2|6600|Visa|PLATINUM LIFEMILES|DIR.RED MASIVA|1|LIMA ESTE|1327.5999999999999|25|M|A|72|1|CLASICO|
2|5000|Visa|PLATINUM LIFEMILES|T.CALLAO SAN MIGUEL|1|LIMA MODERNA|4501.2200000000003|39|F|A|171|1|CLASICO|
2|12000|Visa|SIGNATURE LIFEMILES|T.CALLAO SAN MIGUEL|1|LIMA NORTE|6127|35|M|A|28|1|VIP|
2|700|Visa|ARCANGEL|T.CALLAO SAN MIGUEL|1|CALLAO|1264.78|41|M|A|237|1|CLASICO|
2|2000|Visa|ORO LIFEMILES|T.CALLAO SAN MIGUEL|1|CALLAO|3051.7800000000002|47|F|A|187|1|CLASICO|
2|7100|Visa|PLATINUM|DIR.RED MASIVA|1|LIMA ESTE|1473.4000000000001|24|M|A|48|1|CLASICO|
2|10200|Visa|PLATINUM|DIR.RED MASIVA|1|LIMA SUR|2332.2199999999998|24|M|A|78|1|CLASICO|
2|10800|Visa|PLATINUM|DIR.RED MASIVA|1|LIMA MODERNA|1835.5|28|M|A|20|1|CLASICO|
2|5700|Visa|PLATINUM|DIR.RED MASIVA|0|SUR|263|36|F|A|89|1|CLASICO|
2|700|Visa|CLASICA|T.LIMA RESIDENCIAL|1|LIMA NORTE||23|F|A|31|1|INCLUSION FINANCIERA  |
2|700|Visa|ARCANGEL|DIR.RED MASIVA|0|CENTRO|1025.1700000000001|30|F|A|62|1|INCLUSION FINANCIERA  |
2|11900|Visa|PLATINUM|DIR.RED MASIVA|1|LIMA MODERNA|770|35|M|A|55|1|INCLUSION FINANCIERA  |
2|1300|Visa|CLASICA|DIR.RED MASIVA|1|LIMA NORTE|1275.5699999999999|25|M|A|31|1|CLASICO|
2|7000|Visa|PLATINUM LIFEMILES|DIR.RED MASIVA|1|LIMA NORTE|1494.5599999999999|27|F|A|91|1|CLASICO|
2|7200|Visa|PLATINUM LIFEMILES|DIR.RED MASIVA|1|LIMA CENTRO|1477.3299999999999|28|M|A|27|1|INCLUSION FINANCIERA  |
2|1000|Visa|ARCANGEL|DIR.RED MASIVA|1|LIMA SUR|1892.4000000000001|30|M|A|42|1|INCLUSION FINANCIERA  |
2|11100|Visa|PLATINUM|DIR.RED MASIVA|1|LIMA MODERNA|525|31|M|A|230|1|CLASICO|
2|5700|Visa|PLATINUM|DIR.RED MASIVA|0|CENTRO|578|54|F|A|124|1|CLASICO|
2|1000|Visa|CLASICA|DIR.RED MASIVA|1|LIMA SUR|860.5|23|F|A|33|1|CLASICO|
2|15000|Visa|SIGNATURE LIFEMILES|T.LIMA RESIDENCIAL|0|NORTE|8050|32|F|||0||
2|36500|Visa|SIGNATURE LIFEMILES|T.SURCO LA MOLINA|0|NORTE|6399|40|F|||0||
2|3700|Visa|ORO|DIR.RED MASIVA|1|LIMA CENTRO|236|30|M|A|121|1|CLASICO|
2|24000|Visa|SIGNATURE|DIR.RED MASIVA|1|LIMA NORTE|4892.4399999999996|31|F|A|68|1|CLASICO|
2|6000|Visa|ORO LIFEMILES|T.LIMA SUR|1|LIMA MODERNA|2450|30|M|A|50|1|CLASICO|
2|7000|Visa|ORO LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|3360|34|F|||0||
2|12000|Visa|SIGNATURE LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|10114.440000000001|31|F|A|105|1|CLASICO|
2|12000|Visa|SIGNATURE LIFEMILES|T.MIRAFLORES S.BORJA|1|LIMA MODERNA|14255|32|M|||0||
2|8200|Visa|PLATINUM|DIR.RED MASIVA|1|LIMA NORTE|1052.5|27|F|A|52|1|CLASICO|
2|12500|Visa|SIGNATURE|T.LIMA CENTRO|1|LIMA SUR|683|49|M|A|39|1|CLASICO|
2|3100|Visa|ORO LIFEMILES|DIR.RED MASIVA|1|CALLAO|4845|32|F|A|113|1|CLASICO|
2|2|Visa|PLATINUM|DIR.RED MASIVA|1|LIMA CENTRO|1213.3800000000001|22|F|A|19|1|CLASICO|1
2|2|Visa|PLATINUM|DIR.RED MASIVA|0|NORTE|2374|24|M|A|15|1|CLASICO|
2|2|Visa|PLATINUM LIFEMILES|DIR.RED MASIVA|0|SUR|1797|43|F|A|187|1|INCLUSION FINANCIERA  |
